Target,Predictor,Importance,Importance_Type
increment_SSM_DA_NoCDF,season,0.02306815897215391,Permutation_CV_Mean
increment_SSM_DA_NoCDF,soil_texture,0.011440468583427354,Permutation_CV_Mean
increment_SSM_DA_NoCDF,soil_texture_dominant_fraction,7.401486830834377e-18,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,Evap_tavg_OPL,0.038414295447864774,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,Qs_tavg_OPL,0.022277557565066226,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.06851408707037533,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,RZSM_OPL,0.10662608281770222,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L1_OPL,0.04241670335608747,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L2_OPL,0.05647092781927793,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L3_OPL,0.08700294425026803,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L4_OPL,0.03803506450194233,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,SSM_OPL,0.04106420354957781,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,elevation,-2.2204460492503132e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,irrigation_fraction,-2.2204460492503132e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,land_cover,0.08896775931275244,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.014178881481779704,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,month,0.030454067519828976,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,precipitation_model,0.020484988132886357,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,season,0.03258686410738095,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture,0.05820071373039556,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture_dominant_fraction,-1.4802973661668754e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,Evap_tavg_OPL,0.24469694480975157,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,Qs_tavg_OPL,0.020231062063138384,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,Qsb_tavg_OPL,0.045088242790383294,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,RZSM_OPL,0.037517459717842996,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,SMC_L1_OPL,0.05633058001356735,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,SMC_L2_OPL,0.01684465504249634,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,SMC_L3_OPL,0.037705333735808186,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,SMC_L4_OPL,0.02587881711642969,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,SSM_OPL,0.06340557303635158,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,elevation,-2.960594732333751e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,irrigation_fraction,-1.4802973661668754e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,land_cover,0.059510272538466205,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,land_cover_dominant_fraction,0.0030223535117356094,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,month,0.02980004256828408,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,precipitation_model,0.016723302485036028,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,season,0.04254739712836143,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,soil_texture,0.06316280264565026,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_ET,soil_texture_dominant_fraction,-1.4802973661668754e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,Evap_tavg_OPL,0.020189201398796763,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,Qs_tavg_OPL,0.07504531649302583,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,Qsb_tavg_OPL,0.07760556887317614,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,RZSM_OPL,0.15553917880741802,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L1_OPL,0.07102238356954035,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L2_OPL,0.12434197640435911,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L3_OPL,0.19510123045961933,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L4_OPL,0.06552360758750997,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,SSM_OPL,0.06693762664243588,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,elevation,-1.4802973661668754e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,irrigation_fraction,-1.4802973661668754e-17,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,land_cover,0.7003472086135173,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,land_cover_dominant_fraction,0.0011047712749572135,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,month,0.0003619307261748006,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,precipitation_model,0.027403725558574295,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,season,0.017843673534233773,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,soil_texture,0.2379019975783963,Permutation_CV_Mean
delta_DA_NoCDF_minus_OPL_baseflow,soil_texture_dominant_fraction,0.0,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,Evap_tavg_OPL,0.02514785784778963,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,Qs_tavg_OPL,0.01072644954385559,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,Qsb_tavg_OPL,0.018330130902213783,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,RZSM_OPL,0.013025656834551865,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L1_OPL,0.01419434550696271,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L2_OPL,0.0060983579834349875,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L3_OPL,0.008584101342801114,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L4_OPL,0.008439613432821107,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,SSM_OPL,0.013545548437074362,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,elevation,-2.2204460492503132e-17,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,irrigation_fraction,-1.4802973661668754e-17,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,land_cover,0.032251162192768926,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,land_cover_dominant_fraction,0.0010143514033811973,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,month,0.013759478030535344,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,precipitation_model,0.02027884441759651,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,season,0.015645685887530517,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,soil_texture,0.016698571272765906,Permutation_CV_Mean
delta_increment_NoCDF_minus_CDF_RZSM,soil_texture_dominant_fraction,-3.700743415417188e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,Evap_tavg_OPL,0.18594863920549867,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,Qs_tavg_OPL,0.01657507157069516,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,Qsb_tavg_OPL,0.025401969628470394,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,RZSM_OPL,0.010175338068679474,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,SMC_L1_OPL,0.03291636282075948,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,SMC_L2_OPL,0.017788080541625093,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,SMC_L3_OPL,0.01355399062200766,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,SMC_L4_OPL,0.055044316412705074,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,SSM_OPL,0.03235106906822349,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,elevation,1.4802973661668757e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,irrigation_fraction,2.2204460492503132e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,land_cover,0.02185502575802637,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,land_cover_dominant_fraction,0.003290658521936196,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,month,0.03998045565052131,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,precipitation_model,0.02624129032578464,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,season,0.04517858397569964,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,soil_texture,0.14804287839083083,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_ET,soil_texture_dominant_fraction,2.2204460492503132e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,Evap_tavg_OPL,0.037777576006012135,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,Qs_tavg_OPL,0.020375883252069658,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.04379062650866613,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,RZSM_OPL,0.04668825754030441,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,SMC_L1_OPL,0.030738729698270857,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,SMC_L2_OPL,0.07347263209600605,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,SMC_L3_OPL,0.04021618504344956,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,SMC_L4_OPL,0.03917145807648093,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,SSM_OPL,0.03038298091986934,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,elevation,-2.2204460492503132e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,irrigation_fraction,-3.700743415417188e-17,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,land_cover,0.051174045912871426,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.00617194410445332,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,month,0.037079395473948555,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,precipitation_model,0.021719069197833115,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,season,0.03378365436354115,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,soil_texture,0.03883811276631037,Permutation_CV_Mean
delta_DA_CDF_minus_OPL_RZSM,soil_texture_dominant_fraction,-2.2204460492503132e-17,Permutation_CV_Mean
