Target,Predictor,Importance,Importance_Type,Importance_Rank
increment_SSM_DA_CDF,SMC_L4_OPL,0.005699036448820039,Permutation,7.0
increment_SSM_DA_CDF,month,0.00547383580398948,Permutation,8.0
increment_SSM_DA_CDF,season,0.013594710011315004,Permutation,3.0
increment_SSM_DA_CDF,elevation,2.220446049250313e-16,Permutation,12.0
increment_SSM_DA_CDF,soil_texture,0.01691038838196581,Permutation,2.0
increment_SSM_DA_CDF,land_cover,0.0036107938253107765,Permutation,9.0
increment_SSM_DA_CDF,irrigation_fraction,1.554312234475219e-16,Permutation,13.0
increment_SSM_DA_CDF,soil_texture_dominant_fraction,1.1102230246251565e-16,Permutation,14.0
increment_SSM_DA_CDF,land_cover_dominant_fraction,0.0016752540555095008,Permutation,11.0
delta_increment_NoCDF_minus_CDF_SSM,precipitation_model,-0.0020976362917655366,Permutation,14.0
delta_increment_NoCDF_minus_CDF_SSM,SSM_OPL,0.002014833422480522,Permutation,6.0
delta_increment_NoCDF_minus_CDF_SSM,RZSM_OPL,-0.005151682941633817,Permutation,18.0
delta_increment_NoCDF_minus_CDF_SSM,Evap_tavg_OPL,-0.0034103210794300897,Permutation,16.0
delta_increment_NoCDF_minus_CDF_SSM,Qs_tavg_OPL,-0.0023045526152552175,Permutation,15.0
delta_increment_NoCDF_minus_CDF_SSM,Qsb_tavg_OPL,0.005098428494111062,Permutation,2.0
delta_increment_NoCDF_minus_CDF_SSM,SMC_L1_OPL,-0.00034770255869247534,Permutation,12.0
delta_increment_NoCDF_minus_CDF_SSM,SMC_L2_OPL,-0.0035184930061050944,Permutation,17.0
delta_increment_NoCDF_minus_CDF_SSM,SMC_L3_OPL,-0.000769234028903254,Permutation,13.0
delta_increment_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.0003191981328778404,Permutation,8.0
delta_increment_NoCDF_minus_CDF_SSM,month,0.0034636574163720234,Permutation,5.0
delta_increment_NoCDF_minus_CDF_SSM,season,0.004564663777775535,Permutation,3.0
delta_increment_NoCDF_minus_CDF_SSM,elevation,0.0,Permutation,9.0
delta_increment_NoCDF_minus_CDF_SSM,soil_texture,0.003998596036769863,Permutation,4.0
delta_increment_NoCDF_minus_CDF_SSM,land_cover,0.010501479598373798,Permutation,1.0
delta_increment_NoCDF_minus_CDF_SSM,irrigation_fraction,0.0,Permutation,9.0
delta_increment_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,0.0,Permutation,9.0
delta_increment_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.00130870459841963,Permutation,7.0
increment_RZSM_DA_NoCDF,precipitation_model,0.02475733067201702,Permutation,5.0
increment_RZSM_DA_NoCDF,SSM_OPL,0.022016955322895316,Permutation,6.0
increment_RZSM_DA_NoCDF,RZSM_OPL,0.005316601057026115,Permutation,14.0
increment_RZSM_DA_NoCDF,Evap_tavg_OPL,0.02936276084657723,Permutation,3.0
increment_RZSM_DA_NoCDF,Qs_tavg_OPL,0.0158670748396025,Permutation,7.0
increment_RZSM_DA_NoCDF,Qsb_tavg_OPL,0.03905223696236735,Permutation,2.0
increment_RZSM_DA_NoCDF,SMC_L1_OPL,0.02630222052325193,Permutation,4.0
increment_RZSM_DA_NoCDF,SMC_L2_OPL,0.009369728807356158,Permutation,12.0
increment_RZSM_DA_NoCDF,SMC_L3_OPL,0.008681098641561347,Permutation,13.0
increment_RZSM_DA_NoCDF,SMC_L4_OPL,0.00975503181961863,Permutation,11.0
increment_RZSM_DA_NoCDF,month,0.012506638126696945,Permutation,8.0
increment_RZSM_DA_NoCDF,season,0.01081072714908391,Permutation,10.0
increment_RZSM_DA_NoCDF,elevation,-1.3322676295501878e-16,Permutation,18.0
increment_RZSM_DA_NoCDF,soil_texture,0.011224059454205437,Permutation,9.0
increment_RZSM_DA_NoCDF,land_cover,0.043544515921013605,Permutation,1.0
increment_RZSM_DA_NoCDF,irrigation_fraction,-1.1102230246251565e-16,Permutation,16.0
increment_RZSM_DA_NoCDF,soil_texture_dominant_fraction,-1.1102230246251565e-16,Permutation,16.0
increment_RZSM_DA_NoCDF,land_cover_dominant_fraction,0.0026477903027629646,Permutation,15.0
increment_RZSM_DA_CDF,precipitation_model,0.03856209359309679,Permutation,1.0
increment_RZSM_DA_CDF,SSM_OPL,0.010325380858227363,Permutation,5.0
increment_RZSM_DA_CDF,RZSM_OPL,-0.002688761849477994,Permutation,16.0
increment_RZSM_DA_CDF,Evap_tavg_OPL,0.01434273260866401,Permutation,3.0
increment_RZSM_DA_CDF,Qs_tavg_OPL,-0.003118164693400094,Permutation,17.0
increment_RZSM_DA_CDF,Qsb_tavg_OPL,0.005700563259076597,Permutation,7.0
increment_RZSM_DA_CDF,SMC_L1_OPL,0.009230558524717858,Permutation,6.0
increment_RZSM_DA_CDF,SMC_L2_OPL,-0.001039890149818401,Permutation,15.0
increment_RZSM_DA_CDF,SMC_L3_OPL,-0.004166895614962751,Permutation,18.0
increment_RZSM_DA_CDF,SMC_L4_OPL,0.013433843275769375,Permutation,4.0
increment_RZSM_DA_CDF,month,0.0025137759108497804,Permutation,9.0
increment_RZSM_DA_CDF,season,0.005103670463817411,Permutation,8.0
increment_RZSM_DA_CDF,elevation,0.0,Permutation,11.0
increment_RZSM_DA_CDF,soil_texture,0.031672383466585206,Permutation,2.0
increment_RZSM_DA_CDF,land_cover,-0.00013075823983208502,Permutation,14.0
increment_RZSM_DA_CDF,irrigation_fraction,0.0,Permutation,11.0
increment_RZSM_DA_CDF,soil_texture_dominant_fraction,0.0,Permutation,11.0
increment_RZSM_DA_CDF,land_cover_dominant_fraction,0.0019673014942222845,Permutation,10.0
delta_increment_NoCDF_minus_CDF_RZSM,precipitation_model,0.00612404895602634,Permutation,9.0
delta_increment_NoCDF_minus_CDF_RZSM,SSM_OPL,0.0073338140727585484,Permutation,8.0
delta_increment_NoCDF_minus_CDF_RZSM,RZSM_OPL,0.002714197774111704,Permutation,12.0
delta_increment_NoCDF_minus_CDF_RZSM,Evap_tavg_OPL,-0.00369825015662395,Permutation,18.0
delta_increment_NoCDF_minus_CDF_RZSM,Qs_tavg_OPL,0.00931971526272024,Permutation,5.0
delta_increment_NoCDF_minus_CDF_RZSM,Qsb_tavg_OPL,0.01695021833461443,Permutation,2.0
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L1_OPL,0.00835233885629012,Permutation,6.0
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L2_OPL,0.001156247074322092,Permutation,14.0
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L3_OPL,0.0073703721712770065,Permutation,7.0
delta_increment_NoCDF_minus_CDF_RZSM,SMC_L4_OPL,0.005252163749886396,Permutation,11.0
delta_increment_NoCDF_minus_CDF_RZSM,month,0.009748510638838147,Permutation,4.0
delta_increment_NoCDF_minus_CDF_RZSM,season,0.005332223815906501,Permutation,10.0
delta_increment_NoCDF_minus_CDF_RZSM,elevation,0.0,Permutation,15.0
delta_increment_NoCDF_minus_CDF_RZSM,soil_texture,0.010164922473000071,Permutation,3.0
delta_increment_NoCDF_minus_CDF_RZSM,land_cover,0.021999131876005683,Permutation,1.0
delta_increment_NoCDF_minus_CDF_RZSM,irrigation_fraction,0.0,Permutation,15.0
delta_increment_NoCDF_minus_CDF_RZSM,soil_texture_dominant_fraction,0.0,Permutation,15.0
delta_increment_NoCDF_minus_CDF_RZSM,land_cover_dominant_fraction,0.00206188047340492,Permutation,13.0
delta_NoCDF_minus_CDF_SSM,precipitation_model,0.007897445407125581,Permutation,9.0
delta_NoCDF_minus_CDF_SSM,SSM_OPL,0.033531499159663095,Permutation,3.0
delta_NoCDF_minus_CDF_SSM,RZSM_OPL,-0.0024829163925565558,Permutation,16.0
delta_NoCDF_minus_CDF_SSM,Evap_tavg_OPL,7.049042244886561e-05,Permutation,12.0
delta_NoCDF_minus_CDF_SSM,Qs_tavg_OPL,0.012927547808827211,Permutation,6.0
delta_NoCDF_minus_CDF_SSM,Qsb_tavg_OPL,0.0422847063313474,Permutation,2.0
delta_NoCDF_minus_CDF_SSM,SMC_L1_OPL,0.031117313413481763,Permutation,4.0
delta_NoCDF_minus_CDF_SSM,SMC_L2_OPL,-0.0051324655460315725,Permutation,18.0
delta_NoCDF_minus_CDF_SSM,SMC_L3_OPL,-0.003260459303711838,Permutation,17.0
delta_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.00330025211705689,Permutation,11.0
delta_NoCDF_minus_CDF_SSM,month,0.01282164826806569,Permutation,7.0
delta_NoCDF_minus_CDF_SSM,season,0.009966263026962952,Permutation,8.0
delta_NoCDF_minus_CDF_SSM,elevation,0.0,Permutation,13.0
delta_NoCDF_minus_CDF_SSM,soil_texture,0.017085028634796773,Permutation,5.0
delta_NoCDF_minus_CDF_SSM,land_cover,0.07715813554652995,Permutation,1.0
delta_NoCDF_minus_CDF_SSM,irrigation_fraction,0.0,Permutation,13.0
delta_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,0.0,Permutation,13.0
delta_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.006890986406064115,Permutation,10.0
delta_DA_NoCDF_minus_OPL_RZSM,precipitation_model,0.004381822431803117,Permutation,12.0
delta_DA_NoCDF_minus_OPL_RZSM,SSM_OPL,0.005862974568886315,Permutation,10.0
delta_DA_NoCDF_minus_OPL_RZSM,RZSM_OPL,0.0853573912192543,Permutation,1.0
delta_DA_NoCDF_minus_OPL_RZSM,Evap_tavg_OPL,0.0032637431734357627,Permutation,14.0
delta_DA_NoCDF_minus_OPL_RZSM,Qs_tavg_OPL,0.007005986912546702,Permutation,9.0
delta_DA_NoCDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.05038954717540165,Permutation,4.0
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L1_OPL,0.004019755795314594,Permutation,13.0
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L2_OPL,0.04302062533734954,Permutation,6.0
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L3_OPL,0.05472485453920717,Permutation,3.0
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L4_OPL,0.022776933946959434,Permutation,7.0
delta_DA_NoCDF_minus_OPL_RZSM,month,-7.023015020124479e-05,Permutation,18.0
delta_DA_NoCDF_minus_OPL_RZSM,season,0.013901364736923582,Permutation,8.0
delta_DA_NoCDF_minus_OPL_RZSM,elevation,4.4408920985006264e-17,Permutation,15.0
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture,0.04418340394103393,Permutation,5.0
delta_DA_NoCDF_minus_OPL_RZSM,land_cover,0.05893774688969548,Permutation,2.0
delta_DA_NoCDF_minus_OPL_RZSM,irrigation_fraction,0.0,Permutation,16.0
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture_dominant_fraction,0.0,Permutation,16.0
delta_DA_NoCDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.005765192486229753,Permutation,11.0
delta_DA_CDF_minus_OPL_RZSM,precipitation_model,-0.012615551547857828,Permutation,16.0
delta_DA_CDF_minus_OPL_RZSM,SSM_OPL,-0.012693494705514619,Permutation,17.0
delta_DA_CDF_minus_OPL_RZSM,RZSM_OPL,0.01837224400459587,Permutation,3.0
delta_DA_CDF_minus_OPL_RZSM,Evap_tavg_OPL,-0.004283621177559605,Permutation,12.0
delta_DA_CDF_minus_OPL_RZSM,Qs_tavg_OPL,-0.013341227290015346,Permutation,18.0
delta_DA_CDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.008518226409376339,Permutation,4.0
delta_DA_CDF_minus_OPL_RZSM,SMC_L1_OPL,-0.011138732095241077,Permutation,15.0
delta_DA_CDF_minus_OPL_RZSM,SMC_L2_OPL,0.033944297186686144,Permutation,1.0
delta_DA_CDF_minus_OPL_RZSM,SMC_L3_OPL,0.00044266176303431326,Permutation,7.0
delta_DA_CDF_minus_OPL_RZSM,SMC_L4_OPL,0.00818394992416711,Permutation,5.0
delta_DA_CDF_minus_OPL_RZSM,month,-0.00851757118379426,Permutation,14.0
delta_DA_CDF_minus_OPL_RZSM,season,-0.007061628072044935,Permutation,13.0
delta_DA_CDF_minus_OPL_RZSM,elevation,0.0,Permutation,8.0
delta_DA_CDF_minus_OPL_RZSM,soil_texture,0.02059089514760528,Permutation,2.0
delta_DA_CDF_minus_OPL_RZSM,land_cover,-0.0002216336090013371,Permutation,11.0
delta_DA_CDF_minus_OPL_RZSM,irrigation_fraction,0.0,Permutation,8.0
delta_DA_CDF_minus_OPL_RZSM,soil_texture_dominant_fraction,0.0,Permutation,8.0
delta_DA_CDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.000771281801427981,Permutation,6.0
delta_DA_NoCDF_minus_OPL_ET,precipitation_model,0.003384785401708168,Permutation,14.0
delta_DA_NoCDF_minus_OPL_ET,SSM_OPL,0.03883869631931618,Permutation,5.0
delta_DA_NoCDF_minus_OPL_ET,RZSM_OPL,0.013283736286334035,Permutation,9.0
delta_DA_NoCDF_minus_OPL_ET,Evap_tavg_OPL,0.16720846815974114,Permutation,1.0
delta_DA_NoCDF_minus_OPL_ET,Qs_tavg_OPL,0.019533818045162077,Permutation,8.0
delta_DA_NoCDF_minus_OPL_ET,Qsb_tavg_OPL,0.062132902380684384,Permutation,3.0
delta_DA_NoCDF_minus_OPL_ET,SMC_L1_OPL,0.0366855476098793,Permutation,6.0
delta_DA_NoCDF_minus_OPL_ET,SMC_L2_OPL,-0.0023511762303224603,Permutation,18.0
delta_DA_NoCDF_minus_OPL_ET,SMC_L3_OPL,0.01292974487055969,Permutation,11.0
delta_DA_NoCDF_minus_OPL_ET,SMC_L4_OPL,0.013139974348327477,Permutation,10.0
delta_DA_NoCDF_minus_OPL_ET,month,0.008902750938870274,Permutation,12.0
delta_DA_NoCDF_minus_OPL_ET,season,0.02275718082752922,Permutation,7.0
delta_DA_NoCDF_minus_OPL_ET,elevation,0.0,Permutation,15.0
delta_DA_NoCDF_minus_OPL_ET,soil_texture,0.07495569132863977,Permutation,2.0
delta_DA_NoCDF_minus_OPL_ET,land_cover,0.050298962840674345,Permutation,4.0
delta_DA_NoCDF_minus_OPL_ET,irrigation_fraction,0.0,Permutation,15.0
delta_DA_NoCDF_minus_OPL_ET,soil_texture_dominant_fraction,0.0,Permutation,15.0
delta_DA_NoCDF_minus_OPL_ET,land_cover_dominant_fraction,0.003668111137015906,Permutation,13.0
delta_DA_CDF_minus_OPL_ET,precipitation_model,-0.00013044049471624408,Permutation,15.0
delta_DA_CDF_minus_OPL_ET,SSM_OPL,0.014159126717720327,Permutation,5.0
delta_DA_CDF_minus_OPL_ET,RZSM_OPL,0.0028489489216900086,Permutation,10.0
delta_DA_CDF_minus_OPL_ET,Evap_tavg_OPL,0.18714208976862873,Permutation,2.0
delta_DA_CDF_minus_OPL_ET,Qs_tavg_OPL,-0.0113325440601578,Permutation,18.0
delta_DA_CDF_minus_OPL_ET,Qsb_tavg_OPL,-0.006655602138249073,Permutation,17.0
delta_DA_CDF_minus_OPL_ET,SMC_L1_OPL,0.015461512104143083,Permutation,4.0
delta_DA_CDF_minus_OPL_ET,SMC_L2_OPL,-0.0019700353088110576,Permutation,16.0
delta_DA_CDF_minus_OPL_ET,SMC_L3_OPL,0.002991803016068628,Permutation,9.0
delta_DA_CDF_minus_OPL_ET,SMC_L4_OPL,0.05023087915501041,Permutation,3.0
delta_DA_CDF_minus_OPL_ET,month,0.010506652196624255,Permutation,7.0
delta_DA_CDF_minus_OPL_ET,season,0.01184462526875294,Permutation,6.0
delta_DA_CDF_minus_OPL_ET,elevation,0.0,Permutation,12.0
delta_DA_CDF_minus_OPL_ET,soil_texture,0.1930477898411575,Permutation,1.0
delta_DA_CDF_minus_OPL_ET,land_cover,0.009224848416984566,Permutation,8.0
delta_DA_CDF_minus_OPL_ET,irrigation_fraction,0.0,Permutation,12.0
delta_DA_CDF_minus_OPL_ET,soil_texture_dominant_fraction,0.0,Permutation,12.0
delta_DA_CDF_minus_OPL_ET,land_cover_dominant_fraction,0.001578359614359437,Permutation,11.0
delta_DA_NoCDF_minus_OPL_runoff,precipitation_model,0.09984372815039966,Permutation,3.0
delta_DA_NoCDF_minus_OPL_runoff,SSM_OPL,0.005606281870716124,Permutation,12.0
delta_DA_NoCDF_minus_OPL_runoff,RZSM_OPL,-0.0036377472352707497,Permutation,17.0
delta_DA_NoCDF_minus_OPL_runoff,Evap_tavg_OPL,0.006921465274878314,Permutation,9.0
delta_DA_NoCDF_minus_OPL_runoff,Qs_tavg_OPL,0.06583823952697263,Permutation,4.0
delta_DA_NoCDF_minus_OPL_runoff,Qsb_tavg_OPL,0.0059425570528718556,Permutation,11.0
delta_DA_NoCDF_minus_OPL_runoff,SMC_L1_OPL,0.0066285925274119474,Permutation,10.0
delta_DA_NoCDF_minus_OPL_runoff,SMC_L2_OPL,-0.004620564374300496,Permutation,18.0
delta_DA_NoCDF_minus_OPL_runoff,SMC_L3_OPL,-0.0018441664424929227,Permutation,16.0
delta_DA_NoCDF_minus_OPL_runoff,SMC_L4_OPL,0.013645962106913444,Permutation,5.0
delta_DA_NoCDF_minus_OPL_runoff,month,0.010674034861137983,Permutation,6.0
delta_DA_NoCDF_minus_OPL_runoff,season,0.007017733372234524,Permutation,8.0
delta_DA_NoCDF_minus_OPL_runoff,elevation,-6.661338147750939e-17,Permutation,15.0
delta_DA_NoCDF_minus_OPL_runoff,soil_texture,0.12666949023639568,Permutation,2.0
delta_DA_NoCDF_minus_OPL_runoff,land_cover,0.17234339355565076,Permutation,1.0
delta_DA_NoCDF_minus_OPL_runoff,irrigation_fraction,0.0,Permutation,13.0
delta_DA_NoCDF_minus_OPL_runoff,soil_texture_dominant_fraction,-4.4408920985006264e-17,Permutation,14.0
delta_DA_NoCDF_minus_OPL_runoff,land_cover_dominant_fraction,0.007849323559558585,Permutation,7.0
delta_DA_NoCDF_minus_OPL_baseflow,precipitation_model,-0.01032177238624663,Permutation,18.0
delta_DA_NoCDF_minus_OPL_baseflow,SSM_OPL,0.004419722266469894,Permutation,10.0
delta_DA_NoCDF_minus_OPL_baseflow,RZSM_OPL,0.0035326998534633393,Permutation,11.0
delta_DA_NoCDF_minus_OPL_baseflow,Evap_tavg_OPL,-0.00019951389338348501,Permutation,16.0
delta_DA_NoCDF_minus_OPL_baseflow,Qs_tavg_OPL,-0.00790961541364894,Permutation,17.0
delta_DA_NoCDF_minus_OPL_baseflow,Qsb_tavg_OPL,0.031074281352866516,Permutation,3.0
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L1_OPL,0.01021025624347629,Permutation,5.0
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L2_OPL,0.004525105706342525,Permutation,9.0
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L3_OPL,0.013129996302514657,Permutation,4.0
delta_DA_NoCDF_minus_OPL_baseflow,SMC_L4_OPL,0.005479603849227655,Permutation,8.0
delta_DA_NoCDF_minus_OPL_baseflow,month,0.0005555989972069852,Permutation,12.0
delta_DA_NoCDF_minus_OPL_baseflow,season,0.007865160547092898,Permutation,7.0
delta_DA_NoCDF_minus_OPL_baseflow,elevation,4.4408920985006264e-17,Permutation,13.0
delta_DA_NoCDF_minus_OPL_baseflow,soil_texture,0.05831154678621238,Permutation,2.0
delta_DA_NoCDF_minus_OPL_baseflow,land_cover,0.12532364627739603,Permutation,1.0
delta_DA_NoCDF_minus_OPL_baseflow,irrigation_fraction,2.2204460492503132e-17,Permutation,14.0
delta_DA_NoCDF_minus_OPL_baseflow,soil_texture_dominant_fraction,0.0,Permutation,15.0
delta_DA_NoCDF_minus_OPL_baseflow,land_cover_dominant_fraction,0.007921509591491205,Permutation,6.0
