Target,Predictor,Importance,Importance_Type
delta_increment_NoCDF_minus_CDF_SSM,SMC_L2_OPL,0.009399043311270283,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,SMC_L3_OPL,0.0037461648674248873,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.007922270516145838,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,month,0.02486724520244976,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,season,0.042383396554502885,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,elevation,0.0,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,soil_texture,0.012512412774019524,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,land_cover,0.010590074738951275,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,irrigation_fraction,0.0,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,0.0,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.0019684709040265203,Permutation_Spatial_Fold2
delta_increment_NoCDF_minus_CDF_SSM,precipitation_model,0.010991511961649455,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,SSM_OPL,0.006053961892809008,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,RZSM_OPL,0.0029213166470212584,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,Evap_tavg_OPL,0.013541130175193613,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,Qs_tavg_OPL,0.009085929990917618,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,Qsb_tavg_OPL,0.012430506382103376,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,SMC_L1_OPL,0.009850579827983022,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,SMC_L2_OPL,0.004498475806920495,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,SMC_L3_OPL,0.005817545570068343,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.01375486779143261,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,month,0.00939596280127227,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,season,0.020001286511438177,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,elevation,0.0,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,soil_texture,0.0038410845180651223,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,land_cover,0.032154508872499564,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,irrigation_fraction,0.0,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,0.0,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.00035418089888953713,Permutation_Spatial_Fold3
delta_increment_NoCDF_minus_CDF_SSM,precipitation_model,0.02978388585331626,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,SSM_OPL,0.03341192764245593,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,RZSM_OPL,0.026099881608576386,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,Evap_tavg_OPL,0.04258566283258147,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,Qs_tavg_OPL,0.027956684717194518,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,Qsb_tavg_OPL,0.03824298671634848,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,SMC_L1_OPL,0.03180383840150355,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,SMC_L2_OPL,0.01916601857619915,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,SMC_L3_OPL,0.023639295796408555,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.013293241065246356,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,month,0.032246866625974945,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,season,0.04040327603575641,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,elevation,0.0,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,soil_texture,0.03264365937484326,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,land_cover,0.054465239691180445,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,irrigation_fraction,0.0,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,0.0,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.0027424494444495315,Permutation_Spatial_Fold4
delta_increment_NoCDF_minus_CDF_SSM,precipitation_model,0.011878187748721847,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,SSM_OPL,0.021986886578074866,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,RZSM_OPL,0.011420792594227938,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,Evap_tavg_OPL,0.023527489853620447,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,Qs_tavg_OPL,0.004850017456212792,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,Qsb_tavg_OPL,0.020220325796293515,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,SMC_L1_OPL,0.021201930464374092,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,SMC_L2_OPL,0.010723403575667293,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,SMC_L3_OPL,0.016005692861940684,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,SMC_L4_OPL,0.0047444030593482385,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,month,0.00933843741516512,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,season,0.02087859308788616,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,elevation,3.700743415417188e-17,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,soil_texture,0.00513480865150943,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,land_cover,0.02454235265388982,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,irrigation_fraction,7.401486830834377e-17,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,soil_texture_dominant_fraction,7.401486830834377e-17,Permutation_Spatial_Fold5
delta_increment_NoCDF_minus_CDF_SSM,land_cover_dominant_fraction,0.0007379627101942177,Permutation_Spatial_Fold5
delta_DA_NoCDF_minus_OPL_RZSM,precipitation_model,0.0046928637521786555,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,SSM_OPL,0.0015756011782742218,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,RZSM_OPL,0.0633245673726536,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,Evap_tavg_OPL,0.001263392193997248,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,Qs_tavg_OPL,0.007831526885408113,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.053165259996696704,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L1_OPL,0.007384038682829286,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L2_OPL,0.032543710657281386,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L3_OPL,0.0657225044412372,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L4_OPL,0.01758049256439851,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,month,-0.0014393929346022904,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,season,0.01268836832227993,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,elevation,2.2204460492503132e-17,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture,0.04938016161342958,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,land_cover,0.059525128828221766,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,irrigation_fraction,0.0,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture_dominant_fraction,0.0,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.0038899451754834,Permutation_Temporal
delta_DA_NoCDF_minus_OPL_RZSM,precipitation_model,0.02175694238087167,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,SSM_OPL,0.050617631502924754,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,RZSM_OPL,0.1319007979689798,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,Evap_tavg_OPL,0.057198071020028496,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,Qs_tavg_OPL,0.025332074496641394,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.09259310776916219,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L1_OPL,0.055769674400042914,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L2_OPL,0.07069729496671288,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L3_OPL,0.11553466666540912,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L4_OPL,0.04228309930513067,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,month,0.04450075174183484,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,season,0.04116751180291456,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,elevation,-3.700743415417188e-17,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture,0.05187444471645634,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,land_cover,0.07748831211964546,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,irrigation_fraction,-3.700743415417188e-17,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture_dominant_fraction,0.0,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,land_cover_dominant_fraction,0.030919027955142897,Permutation_Spatial_Fold1
delta_DA_NoCDF_minus_OPL_RZSM,precipitation_model,0.021923893205144356,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,SSM_OPL,0.044714772597450415,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,RZSM_OPL,0.08402149784920417,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,Evap_tavg_OPL,0.04745991397956743,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,Qs_tavg_OPL,0.0340170479694929,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,Qsb_tavg_OPL,0.11653367834604038,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L1_OPL,0.04193815910005753,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L2_OPL,0.06021101119911291,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L3_OPL,0.07183428716871192,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,SMC_L4_OPL,0.03248494759810131,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,month,0.03647008536177754,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,season,0.04423350424019701,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,elevation,0.0,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture,0.09990694776660032,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,land_cover,0.030054408016705742,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,irrigation_fraction,0.0,Permutation_Spatial_Fold2
delta_DA_NoCDF_minus_OPL_RZSM,soil_texture_dominant_fraction,0.0,Permutation_Spatial_Fold2
